CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
1026560,12/20/2011 08:28:11 AM,12/20/2011 09:08:41 AM,12/20/2011 09:08:41 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1338 STOCKTON ST, SAN FRANCISCO, CA, 94133",3,Russian Hill,"(37.798008484335, -122.408625155796)",Voice In,
1021676,12/12/2011 11:53:19 AM,12/12/2011 02:41:38 PM,12/12/2011 02:41:38 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"49 CLAIRVIEW CT, SAN FRANCISCO, CA, 94131",7,Twin Peaks,"(37.754692523, -122.450391355)",Web Self Service,
1020294,12/09/2011 06:11:25 PM,12/13/2011 10:28:14 AM,12/13/2011 10:28:14 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1350 STOCKTON ST, SAN FRANCISCO, CA, 94133",3,Russian Hill,"(37.798117113259, -122.408646942638)",Voice In,
1019065,12/08/2011 07:34:17 AM,12/08/2011 09:44:03 AM,12/08/2011 09:44:03 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1395 OAKDALE AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.732398569596, -122.386618068742)",Web Self Service,
1013721,11/30/2011 11:55:00 AM,11/30/2011 04:41:15 PM,11/30/2011 04:41:15 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1095 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.77920918, -122.410535935)",Voice In,
1009958,11/23/2011 02:04:39 PM,04/06/2012 11:48:36 AM,04/06/2012 11:48:36 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"143 WAVERLY PL, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.794765458, -122.407107679)",Web Self Service,
1007761,11/19/2011 05:10:32 PM,11/21/2011 11:07:42 AM,11/21/2011 11:07:42 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"88 CRESTLINE DR, SAN FRANCISCO, CA, 94131",8,Twin Peaks,"(37.752356641674, -122.446537185851)",Voice In,
1003935,11/14/2011 11:20:48 AM,11/15/2011 02:45:39 PM,11/15/2011 02:45:39 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1010 BUSH ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,"(37.789557160371, -122.413946316193)",Voice In,
1002124,11/10/2011 05:32:40 PM,11/15/2011 04:31:12 PM,11/15/2011 04:31:12 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1875 MISSION ST, SAN FRANCISCO, CA, 94103",9,Mission,"(37.767094175211, -122.419796914586)",Web Self Service,
1000276,11/08/2011 01:37:23 PM,11/09/2011 10:45:02 AM,11/09/2011 10:45:02 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1100 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,"(37.79145929, -122.415631368)",Voice In,
999974,11/08/2011 09:25:19 AM,11/08/2011 09:38:00 AM,11/08/2011 09:38:00 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 440 EDDY ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.783691906139, -122.414931321736)",Voice In,
998995,11/06/2011 09:36:45 PM,11/07/2011 11:26:40 AM,11/07/2011 11:26:40 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"88 CRESTLINE DR, SAN FRANCISCO, CA, 94131",8,Twin Peaks,"(37.752356641674, -122.446537185851)",Voice In,
996712,11/02/2011 06:13:52 PM,11/03/2011 10:44:24 AM,11/03/2011 10:44:24 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"807 TERESITA BLVD, SAN FRANCISCO, CA, 94131",7,Outer Mission,"(37.734369232, -122.445089994)",Web Self Service,https://311crm-prod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=996712
994650,10/31/2011 11:55:51 AM,10/31/2011 03:47:04 PM,10/31/2011 03:47:04 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"988 GILMAN AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.718110117668, -122.387795158894)",Voice In,
989841,10/24/2011 01:07:42 PM,10/27/2011 01:59:52 PM,10/27/2011 01:59:52 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1240 HAWES ST, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.728450648135, -122.381852956591)",Voice In,
988787,10/22/2011 02:27:03 PM,10/24/2011 11:03:17 AM,10/24/2011 11:03:17 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2959 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.749706627288, -122.41812940831)",Voice In,
986210,10/18/2011 03:42:45 PM,10/28/2011 06:02:27 PM,10/28/2011 06:02:27 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.785904218, -122.413364635)",Voice In,
983887,10/15/2011 07:50:27 AM,10/31/2011 03:22:55 PM,10/31/2011 03:22:55 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2432 SANTIAGO ST, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.744201552321, -122.493332308525)",Voice In,
981294,10/11/2011 03:31:16 PM,10/26/2011 11:41:43 AM,10/26/2011 11:41:43 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2200 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.761783664122, -122.419423659167)",Web Self Service,
981143,10/11/2011 01:30:44 PM,10/25/2011 04:22:15 PM,10/25/2011 04:22:15 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"138 HYDE ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78203015252, -122.41551129009)",Voice In,
978285,10/06/2011 01:52:31 PM,10/24/2011 11:38:58 AM,10/24/2011 11:38:58 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"147 WOOD ST, SAN FRANCISCO, CA, 94118",1,Inner Richmond,"(37.781527792, -122.449235819)",Voice In,
977381,10/05/2011 12:07:43 PM,10/06/2011 12:27:18 PM,10/06/2011 12:27:18 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"4445 3RD ST, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.737571740332, -122.389584835316)",Voice In,
969678,09/25/2011 06:29:53 PM,09/28/2011 05:31:54 PM,09/28/2011 05:31:54 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  20 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.774094842756, -122.420001436621)",Voice In,
967932,09/22/2011 03:43:23 PM,09/28/2011 05:39:44 PM,09/28/2011 05:39:44 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 141 EDDY ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.784208868065, -122.409977697048)",Voice In,
966395,09/20/2011 02:39:52 PM,09/20/2011 03:50:01 PM,09/20/2011 03:50:01 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,Intersection of 25TH ST and MISSION ST,9,Mission,"(37.7506397534798, -122.418287879469)",Web Self Service,https://311crm-prod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=966395
963420,09/15/2011 11:37:38 PM,09/16/2011 08:51:52 AM,09/16/2011 08:51:52 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"88 CRESTLINE DR, SAN FRANCISCO, CA, 94131",8,Twin Peaks,"(37.752356641674, -122.446537185851)",Voice In,
963386,09/15/2011 09:26:53 PM,09/16/2011 08:57:23 AM,09/16/2011 08:57:23 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"107 DOLORES ST, SAN FRANCISCO, CA, 94103",8,Mission,"(37.76770145, -122.426288997)",Voice In,
961710,09/13/2011 05:28:41 PM,09/14/2011 09:31:34 AM,09/14/2011 09:31:34 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"700 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.785563294, -122.416512436)",Voice In,
952012,08/31/2011 01:01:12 PM,09/01/2011 08:37:15 AM,09/01/2011 08:37:15 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1617 48TH AVE, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.756195541, -122.508104773)",Voice In,
951213,08/30/2011 12:27:14 PM,08/31/2011 09:11:15 AM,08/31/2011 09:11:15 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"88 CRESTLINE DR, SAN FRANCISCO, CA, 94131",8,Twin Peaks,"(37.752356641674, -122.446537185851)",Voice In,
948289,08/25/2011 07:21:35 PM,08/26/2011 10:53:22 AM,08/26/2011 10:53:22 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2 PARKRIDGE DR, SAN FRANCISCO, CA, 94114",8,Twin Peaks,"(37.750565502339, -122.445739018762)",Web Self Service,
944659,08/20/2011 11:49:52 AM,08/24/2011 09:18:07 AM,08/24/2011 09:18:07 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1730 25TH AVE, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.755214392, -122.482660713)",Web Self Service,
943446,08/18/2011 11:35:56 AM,09/07/2011 03:49:53 PM,09/07/2011 03:49:53 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  55 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78384216118, -122.409276974672)",Voice In,
942840,08/17/2011 03:37:43 PM,10/07/2011 03:38:54 PM,10/07/2011 03:38:54 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 270 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.780855589, -122.416515545)",Voice In,
939122,08/11/2011 04:14:04 PM,08/16/2011 02:25:08 PM,08/16/2011 02:25:08 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"204 VALENCIA ST, SAN FRANCISCO, CA, 94103",8,Mission,"(37.769617951, -122.422639497)",Web Self Service,
934551,08/04/2011 04:41:06 PM,08/05/2011 08:32:51 AM,08/05/2011 08:32:51 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 910 GEARY ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.786129064063, -122.418306804118)",Voice In,
933315,08/03/2011 09:41:26 AM,08/03/2011 04:22:20 PM,08/03/2011 04:22:20 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1915 CALIFORNIA ST, SAN FRANCISCO, CA, 94109",2,Western Addition,"(37.789863296718, -122.425875252502)",Voice In,
929732,07/29/2011 10:29:58 AM,07/29/2011 11:11:55 AM,07/29/2011 11:11:55 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1730 25TH AVE, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.755214392, -122.482660713)",Web Self Service,
926248,07/23/2011 07:17:10 PM,08/30/2011 10:49:50 AM,08/30/2011 10:49:50 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 301 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",3,Russian Hill,"(37.797966940285, -122.406920947897)",Web Self Service,
918581,07/12/2011 10:02:50 AM,07/12/2011 02:49:58 PM,07/12/2011 02:49:58 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  55 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78384216118, -122.409276974672)",Voice In,
911904,07/01/2011 01:26:00 PM,07/01/2011 03:51:01 PM,07/01/2011 03:51:01 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"200 VAN NESS AVE, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.777292238399, -122.419622633795)",Voice In,
909416,06/28/2011 06:22:42 AM,06/28/2011 09:06:01 AM,06/28/2011 09:06:01 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  55 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78384216118, -122.409276974672)",Voice In,
904209,06/20/2011 09:57:50 AM,06/23/2011 05:35:16 PM,06/23/2011 05:35:16 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"64 TURK ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.783353956457, -122.410106536481)",Voice In,
901836,06/16/2011 10:26:42 AM,06/16/2011 02:18:08 PM,06/16/2011 02:18:08 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  55 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78384216118, -122.409276974672)",Voice In,
901186,06/15/2011 10:48:09 AM,06/15/2011 01:16:23 PM,06/15/2011 01:16:23 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1104 BRAZIL AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.720178906, -122.42588735)",Web Self Service,
886646,05/23/2011 09:42:21 AM,05/24/2011 09:33:32 AM,05/24/2011 09:33:32 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1906 MISSION ST, SAN FRANCISCO, CA, 94103",9,Mission,"(37.766527370572, -122.419880544146)",Voice In,
885865,05/21/2011 12:01:50 PM,05/24/2011 08:39:46 AM,05/24/2011 08:39:46 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1104 BRAZIL AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.720178906, -122.42588735)",Web Self Service,
876569,05/06/2011 09:37:34 AM,05/06/2011 04:07:52 PM,05/06/2011 04:07:52 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2559 31ST AVE, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.739498012, -122.488668338)",Voice In,
873841,05/02/2011 12:07:27 PM,05/03/2011 10:35:57 AM,05/03/2011 10:35:57 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 376 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.784970688208, -122.412397219552)",Voice In,
871466,04/28/2011 04:02:23 PM,04/28/2011 04:22:00 PM,04/28/2011 04:22:00 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2559 31ST AVE, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.739498012, -122.488668338)",Voice In,
869938,04/26/2011 03:30:32 PM,04/27/2011 08:27:12 AM,04/27/2011 08:27:12 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1390 MARKET ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.776703315069, -122.417461604379)",Web Self Service,
852015,03/29/2011 04:56:26 PM,03/30/2011 09:14:30 AM,03/30/2011 09:14:30 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1030 POST ST, SAN FRANCISCO, CA, 94109",3,Downtown/Civic Center,"(37.787025309857, -122.418808428137)",Voice In,
850125,03/27/2011 12:07:36 AM,03/28/2011 09:30:04 AM,03/28/2011 09:30:04 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1100 BRAZIL AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.720439007905, -122.426042248242)",Web Self Service,
850123,03/26/2011 11:56:44 PM,03/28/2011 10:11:45 AM,03/28/2011 10:11:45 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1104 BRAZIL AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.720178906, -122.42588735)",Web Self Service,
844563,03/17/2011 04:00:27 PM,03/17/2011 04:50:59 PM,03/17/2011 04:50:59 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"199 COLLINGWOOD ST, SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759362985, -122.43565514)",Voice In,
837509,03/05/2011 02:04:48 PM,03/08/2011 04:26:51 PM,03/08/2011 04:26:51 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"309 MAGELLAN AVE, SAN FRANCISCO, CA, 94116",7,West of Twin Peaks,"(37.745574883, -122.462302943)",Web Self Service,
833775,02/28/2011 11:50:01 AM,02/28/2011 04:42:31 PM,02/28/2011 04:42:31 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"450 MASONIC AVE, SAN FRANCISCO, CA, 94118",5,Western Addition,"(37.776997822, -122.446476343)",Voice In,
830974,02/23/2011 09:03:12 AM,02/24/2011 09:24:39 AM,02/24/2011 09:24:39 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"171 LANGTON ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.775340706229, -122.407045641377)",Web Self Service,
828164,02/18/2011 07:48:04 AM,02/18/2011 08:33:11 AM,02/18/2011 08:33:11 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1395 OAKDALE AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.732398569596, -122.386618068742)",Web Self Service,
828156,02/18/2011 07:35:12 AM,02/18/2011 08:37:22 AM,02/18/2011 08:37:22 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,Intersection of KEITH ST and OAKDALE AVE,10,Bayview,"(37.7324665059645, -122.386618667843)",Web Self Service,
823551,02/10/2011 01:54:28 PM,02/14/2011 12:35:25 PM,02/14/2011 12:35:25 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"191 SADOWA ST, SAN FRANCISCO, CA, 94112",11,Ocean View,"(37.712076716, -122.458674916)",Voice In,
823123,02/09/2011 07:15:11 PM,02/15/2011 12:36:17 PM,02/15/2011 12:36:17 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"635 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.784318738345, -122.416642786668)",Voice In,
